episodes,reward
390000,0.07533333333333334
391000,0.19433333333333333
392000,0.033666666666666664
393000,0.008333333333333333
394000,-0.086
395000,-0.009666666666666667
396000,-0.016666666666666666
397000,0.12233333333333334
398000,0.10033333333333333
399000,-0.09733333333333333
