timestep,reward
14872052,-0.18
14924052,0.27
14976052,0.1
15028052,0.67
15080052,0.04
15132052,-0.35
15184052,0.16
15236052,0.38
15288052,-0.1
15340052,0.03
15392052,0.09
15444052,0.3
15496052,-0.18
15548052,0.18
15600052,-0.06
15652052,0.51
15704052,0.54
15756052,-0.14
15808052,-0.38
15860052,-0.38
15912052,0.58
15964052,-0.22
16016052,0.16
16068052,0.29
16120052,0.24
16172052,-0.1
16224052,0.51
16276052,0.05
16328052,0.45
16380052,-0.14
16432052,0.01
16484052,0.29
16536052,-0.17
16588052,0.23
16640052,0.45
16692052,0.29
16744052,0.3
16796052,0.16
16848052,-0.26
16900052,0.18
16952052,-0.07
17004052,-0.24
17056052,0.13
17108052,0.08
17160052,0.15
17212052,0.15
17264052,-0.41
17316052,0.1
17368052,-0.1
17420052,0.06
17472052,0.26
17524052,0.2
17576052,0.4
17628052,0.38
17680052,0.19
17732052,0.14
17784052,-0.01
17836052,0.22
17888052,-0.04
17940052,0.02
17992052,-0.06
18044052,-0.1
18096052,-0.19
18148052,0.05
18200052,0.21
18252052,0.05
18304052,-0.2
18356052,-0.2
18408052,0.06
18460052,0.06
18512052,-0.7
18564052,0.33
18616052,-0.39
18668052,0.28
18720052,-0.02
18772052,-0.09
18824052,-0.35
18876052,-0.51
18928052,-0.34
18980052,0.3
19032052,-0.34
19084052,0.33
19136052,0.16
19188052,-0.09
19240052,0.03
19292052,0.0
19344052,-0.22
19396052,-0.38
19448052,0.02
19500052,0.23
19552052,-0.42
19604052,0.37
19656052,0.43
19708052,0.32
19760052,-0.02
19812052,-0.4
19864052,0.04
19916052,-0.01
19968052,-0.27
20020052,-0.08
20072052,-0.03
20124052,0.16
20176052,0.36
20228052,-0.24
20280052,0.29
20332052,0.55
20384052,-0.36
20436052,-0.17
20488052,0.18
20540052,0.42
20592052,0.51
20644052,-0.32
20696052,-0.02
20748052,-0.2
20800052,-0.32
20852052,-0.36
20904052,0.11
20956052,-0.03
21008052,0.13
21060052,-0.58
21112052,-0.04
21164052,-0.17
21216052,0.06
21268052,0.03
21320052,0.21
21372052,-0.33
21424052,-0.51
21476052,0.21
21528052,-0.18
21580052,0.19
21632052,0.37
21684052,0.11
21736052,-0.11
21788052,0.14
21840052,-0.35
21892052,-0.1
21944052,-0.25
21996052,-0.1
22048052,-0.17
22100052,0.53
22152052,0.05
22204052,-0.07
22256052,0.53
22308052,0.45
22360052,0.41
22412052,-0.07
22464052,-0.08
22516052,0.29
22568052,-0.14
22620052,-0.14
22672052,0.02
22724052,-0.02
22776052,0.26
22828052,-0.02
22880052,-0.13
22932052,0.13
22984052,0.12
23036052,-0.41
23088052,0.2
23140052,-0.22
23192052,-0.45
23244052,-0.15
23296052,-0.05
23348052,-0.33
23400052,-0.69
23452052,-0.46
23504052,-0.42
23556052,-0.05
23608052,-0.74
23660052,-0.08
23712052,-0.3
23764052,-0.2
23816052,-0.17
23868052,-0.21
23920052,0.14
23972052,-0.06
24024052,-0.17
24076052,0.12
24128052,-0.43
24180052,0.14
24232052,-0.26
24284052,-0.13
24336052,0.09
24388052,-0.32
24440052,-0.39
24492052,-0.18
24544052,-0.08
24596052,0.17
24648052,-0.91
24700052,0.31
24752052,-0.12
24804052,-0.15
24856052,-0.31
24908052,-0.04
24960052,0.03
25012052,0.09
25064052,-0.38
25116052,-0.22
25168052,-0.46
25220052,0.04
25272052,-0.23
25324052,-0.38
25376052,-0.04
25428052,0.46
25480052,-0.1
25532052,0.24
25584052,0.1
25636052,0.02
25688052,0.23
25740052,-0.12
25792052,0.15
25844052,0.16
25896052,-0.21
25948052,0.02
