timestep,reward
1482052,-0.392
1487252,-0.156
1492452,-0.656
1497652,0.232
1502852,0.228
1508052,-0.432
1513252,-0.356
1518452,-0.436
1523652,-0.036
1528852,-0.5
1534052,-0.48
1539252,-0.068
1544452,-0.084
1549652,-0.488
1554852,-0.516
1560052,-0.388
1565252,-0.332
1570452,-0.256
1575652,-0.512
1580852,-0.008
1586052,-0.272
1591252,-0.548
1596452,-0.608
1601652,-0.372
1606852,-0.404
1612052,-0.444
1617252,-0.096
1622452,-0.644
1627652,-0.256
1632852,-0.324
1638052,-0.204
1643252,-0.164
1648452,-0.128
1653652,-0.088
1658852,-0.104
1664052,0.104
1669252,0.028
1674452,-0.232
1679652,-0.324
1684852,-0.128
1690052,-0.328
1695252,-0.204
1700452,-0.472
1705652,-0.004
1710852,-0.444
1716052,-0.152
1721252,0.184
1726452,-0.252
1731652,-0.668
1736852,-0.552
1742052,-0.296
1747252,0.052
1752452,-0.548
1757652,0.204
1762852,-0.396
1768052,-0.384
1773252,-0.16
1778452,-0.152
1783652,-0.284
1788852,-0.444
1794052,-0.14
1799252,0.092
1804452,0.072
1809652,-0.344
1814852,-0.308
1820052,-0.332
1825252,-0.048
1830452,-0.112
1835652,-0.24
1840852,-0.168
1846052,-0.432
1851252,-0.416
1856452,-0.276
1861652,0.064
1866852,0.244
1872052,-0.04
1877252,-0.436
1882452,0.112
1887652,-0.592
1892852,-0.456
1898052,-0.12
1903252,-0.412
1908452,0.168
1913652,-0.268
1918852,-0.032
1924052,-0.488
1929252,0.1
1934452,-0.124
1939652,0.112
1944852,-0.076
1950052,-0.684
1955252,-0.468
1960452,-0.236
1965652,0.064
1970852,-0.368
1976052,-0.188
1981252,-0.276
1986452,0.276
1991652,-0.22
1996852,-0.416
2002052,0.404
2007252,-0.076
2012452,-0.188
2017652,-0.18
2022852,-0.344
2028052,-0.184
2033252,-0.008
2038452,-0.232
2043652,-0.22
2048852,0.332
2054052,0.048
2059252,-0.328
2064452,-0.324
2069652,-0.004
2074852,0.044
2080052,-0.42
2085252,-0.02
2090452,-0.308
2095652,-0.24
2100852,0.048
2106052,-0.212
2111252,-0.36
2116452,-0.288
2121652,0.332
2126852,-0.02
2132052,-0.216
2137252,-0.008
2142452,-0.144
2147652,-0.372
2152852,-0.22
2158052,-0.188
2163252,-0.188
2168452,0.152
2173652,0.384
2178852,-0.556
2184052,0.036
2189252,0.208
2194452,-0.156
2199652,-0.064
2204852,-0.068
2210052,-0.132
2215252,0.008
2220452,0.124
2225652,-0.028
2230852,-0.172
2236052,-0.136
2241252,0.268
2246452,-0.144
2251652,-0.504
2256852,0.048
2262052,-0.168
2267252,-0.104
2272452,-0.212
2277652,0.06
2282852,0.336
2288052,-0.108
2293252,-0.316
2298452,-0.152
2303652,-0.452
2308852,-0.148
2314052,0.012
2319252,-0.104
2324452,-0.248
2329652,-0.184
2334852,0.032
2340052,-0.096
2345252,-0.128
2350452,-0.312
2355652,0.128
2360852,-0.472
2366052,-0.316
2371252,0.012
2376452,0.26
2381652,-0.168
2386852,-0.116
2392052,-0.044
2397252,-0.196
2402452,0.044
2407652,-0.04
2412852,0.44
2418052,-0.152
2423252,0.188
2428452,0.2
2433652,0.28
2438852,-0.276
2444052,-0.32
2449252,-0.1
2454452,-0.176
2459652,-0.392
2464852,-0.272
2470052,-0.312
2475252,-0.448
2480452,0.052
2485652,-0.252
2490852,-0.224
2496052,-0.232
2501252,-0.276
2506452,0.076
2511652,0.084
2516852,-0.204
2522052,-0.208
2527252,0.132
2532452,-0.056
2537652,0.044
2542852,-0.084
2548052,-0.168
2553252,0.044
2558452,0.004
2563652,-0.112
2568852,-0.148
2574052,0.024
2579252,0.104
2584452,0.1
2589652,-0.032
2594852,0.204
2600052,-0.228
2605252,-0.184
2610452,0.188
2615652,-0.036
2620852,0.156
2626052,0.092
2631252,-0.16
2636452,0.036
2641652,-0.068
2646852,0.036
2652052,0.096
2657252,-0.228
2662452,0.116
2667652,-0.56
2672852,-0.148
2678052,-0.072
2683252,-0.128
2688452,-0.204
2693652,-0.296
2698852,-0.028
2704052,-0.368
2709252,-0.168
2714452,-0.348
2719652,0.008
2724852,-0.172
2730052,-0.212
2735252,0.348
2740452,0.528
2745652,0.256
2750852,-0.16
2756052,0.264
2761252,0.504
2766452,0.468
2771652,0.268
2776852,-0.02
2782052,-0.088
2787252,-0.176
2792452,-0.136
2797652,0.004
2802852,0.048
2808052,-0.372
2813252,-0.188
2818452,-0.16
2823652,0.08
2828852,-0.196
2834052,0.384
2839252,0.112
2844452,0.136
2849652,0.192
2854852,-0.032
2860052,-0.06
2865252,-0.588
2870452,-0.196
2875652,-0.064
2880852,0.076
2886052,-0.052
2891252,0.224
2896452,-0.676
2901652,-0.056
2906852,-0.088
2912052,0.384
2917252,0.172
2922452,-0.176
2927652,0.244
2932852,0.276
2938052,-0.368
2943252,-0.232
2948452,-0.18
2953652,-0.4
2958852,-0.076
2964052,0.3
2969252,0.46
2974452,0.084
2979652,-0.248
2984852,-0.124
2990052,-0.412
2995252,-0.464
3000452,-0.28
3005652,-0.176
3010852,-0.06
3016052,-0.2
3021252,-0.348
3026452,-0.032
3031652,-0.056
3036852,0.152
3042052,-0.004
3047252,0.012
3052452,-0.136
3057652,0.104
3062852,-0.04
3068052,-0.376
3073252,-0.472
3078452,-0.436
3083652,0.048
3088852,-0.02
3094052,-0.188
3099252,0.004
3104452,-0.08
3109652,-0.116
3114852,-0.084
3120052,0.404
3125252,0.012
3130452,0.416
3135652,0.232
3140852,0.416
3146052,0.264
3151252,-0.06
3156452,0.028
3161652,0.652
3166852,0.484
3172052,-0.148
3177252,0.576
3182452,0.188
3187652,0.456
3192852,0.464
3198052,0.388
3203252,0.312
3208452,0.628
3213652,0.168
3218852,0.88
3224052,0.356
3229252,0.268
3234452,0.544
3239652,0.98
3244852,0.668
3250052,0.748
3255252,0.28
3260452,0.508
3265652,-0.024
3270852,0.828
3276052,1.252
3281252,0.188
3286452,0.42
3291652,0.204
3296852,0.388
3302052,0.416
3307252,0.492
3312452,0.648
3317652,0.24
3322852,0.196
3328052,0.492
3333252,0.844
3338452,0.104
3343652,0.844
3348852,0.856
3354052,0.344
3359252,0.872
3364452,0.536
3369652,0.572
3374852,0.3
3380052,0.288
3385252,0.732
3390452,0.1
3395652,0.424
3400852,0.376
3406052,0.548
3411252,0.116
3416452,0.56
3421652,0.8
3426852,0.756
3432052,0.348
3437252,0.612
3442452,0.412
3447652,0.424
3452852,-0.044
3458052,0.396
3463252,0.712
3468452,0.304
3473652,0.372
3478852,0.676
3484052,0.276
3489252,-0.164
3494452,0.46
3499652,0.14
3504852,0.384
3510052,0.468
3515252,0.62
3520452,0.144
3525652,0.28
3530852,0.38
3536052,0.528
3541252,0.508
3546452,0.652
3551652,0.528
3556852,0.38
3562052,0.52
3567252,0.296
3572452,0.14
3577652,0.664
3582852,0.264
3588052,-0.22
3593252,0.184
3598452,0.576
3603652,0.26
3608852,0.048
3614052,-0.048
3619252,-0.092
3624452,0.656
3629652,0.348
3634852,-0.032
3640052,-0.044
3645252,0.28
3650452,0.404
3655652,0.444
3660852,0.356
3666052,-0.112
3671252,0.716
3676452,0.04
3681652,-0.208
3686852,0.208
3692052,-0.252
3697252,-0.22
3702452,0.048
3707652,-0.088
3712852,0.444
3718052,0.192
3723252,-0.296
3728452,0.208
3733652,0.224
3738852,0.22
3744052,0.148
3749252,0.36
3754452,0.56
3759652,-0.184
3764852,0.04
3770052,0.26
3775252,0.356
3780452,0.388
3785652,0.364
3790852,0.408
3796052,0.308
3801252,0.016
3806452,0.488
3811652,0.496
3816852,0.264
3822052,0.42
3827252,0.544
3832452,0.576
3837652,0.66
3842852,0.556
3848052,0.288
3853252,0.5
3858452,0.256
3863652,0.424
3868852,0.324
3874052,0.444
3879252,0.628
3884452,0.524
3889652,0.324
3894852,0.528
3900052,-0.028
3905252,0.372
3910452,0.004
3915652,0.068
3920852,-0.42
3926052,0.268
3931252,0.26
3936452,0.404
3941652,0.42
3946852,0.34
3952052,-0.232
3957252,0.228
3962452,-0.104
3967652,0.4
3972852,0.276
3978052,0.116
3983252,0.224
3988452,-0.284
3993652,-0.396
3998852,0.612
4004052,-0.08
4009252,-0.14
4014452,-0.128
4019652,-0.292
4024852,0.336
4030052,0.316
4035252,-0.024
4040452,-0.068
4045652,-0.088
4050852,0.368
4056052,0.408
4061252,-0.184
4066452,-0.356
4071652,0.288
4076852,0.248
4082052,-0.212
4087252,0.16
4092452,0.024
4097652,0.008
4102852,-0.36
4108052,0.004
4113252,0.024
4118452,0.544
4123652,-0.064
4128852,-0.412
4134052,-0.096
4139252,-0.072
4144452,-0.044
4149652,0.012
4154852,0.256
4160052,0.076
4165252,-0.4
4170452,0.308
4175652,-0.596
4180852,-0.188
4186052,-0.02
4191252,-0.168
4196452,-0.244
4201652,0.032
4206852,-0.192
4212052,0.02
4217252,-0.248
4222452,0.108
4227652,-0.404
4232852,0.08
4238052,-0.128
4243252,0.652
4248452,-0.2
4253652,-0.42
4258852,-0.248
4264052,0.176
4269252,-0.428
4274452,-0.352
4279652,-0.048
4284852,0.368
4290052,0.28
4295252,-0.288
4300452,-0.084
4305652,0.104
4310852,0.364
4316052,-0.024
4321252,0.264
4326452,0.248
4331652,-0.26
4336852,-0.26
4342052,-0.012
4347252,-0.144
4352452,-0.228
4357652,0.18
4362852,-0.2
4368052,0.208
4373252,0.404
4378452,-0.012
4383652,0.356
4388852,0.404
4394052,0.24
4399252,-0.084
4404452,0.404
4409652,0.284
4414852,0.056
4420052,0.292
4425252,0.076
4430452,0.148
4435652,0.484
4440852,0.18
4446052,-0.036
4451252,0.06
4456452,-0.044
4461652,0.184
4466852,-0.104
4472052,-0.16
4477252,0.336
4482452,-0.16
4487652,-0.092
4492852,0.176
4498052,-0.1
4503252,0.092
4508452,0.556
4513652,0.112
4518852,0.572
4524052,-0.084
4529252,0.284
4534452,0.236
4539652,0.092
4544852,-0.136
4550052,0.276
4555252,0.216
4560452,0.092
4565652,0.452
4570852,0.14
4576052,0.256
4581252,0.288
4586452,0.352
4591652,0.7
4596852,0.228
4602052,0.096
4607252,0.02
4612452,0.632
4617652,0.012
4622852,0.148
4628052,0.364
4633252,0.152
4638452,0.044
4643652,0.152
4648852,0.576
4654052,-0.168
4659252,0.32
4664452,0.38
4669652,0.28
4674852,-0.12
4680052,0.068
4685252,0.444
4690452,0.332
4695652,0.048
4700852,0.236
4706052,0.42
4711252,0.14
4716452,0.136
4721652,0.58
4726852,-0.06
4732052,0.404
4737252,0.364
4742452,0.052
4747652,0.132
4752852,0.392
4758052,0.428
4763252,0.48
4768452,0.508
4773652,0.48
4778852,-0.192
4784052,0.284
4789252,0.42
4794452,0.16
4799652,0.264
4804852,0.28
4810052,0.152
4815252,0.784
4820452,0.452
4825652,0.568
4830852,-0.096
4836052,0.532
4841252,0.464
4846452,0.36
4851652,0.108
4856852,0.068
4862052,0.24
4867252,1.1
4872452,0.548
4877652,0.776
4882852,0.272
4888052,0.296
4893252,0.724
4898452,0.86
4903652,0.936
4908852,0.32
4914052,0.504
4919252,0.868
4924452,0.68
4929652,0.304
4934852,0.168
4940052,0.468
4945252,-0.232
4950452,0.48
4955652,0.664
4960852,0.372
4966052,0.276
4971252,0.444
4976452,0.24
4981652,0.584
4986852,0.48
4992052,0.244
4997252,0.8
5002452,0.676
5007652,0.64
5012852,0.472
5018052,0.708
5023252,0.052
5028452,0.384
5033652,0.868
5038852,0.196
5044052,0.696
5049252,0.392
5054452,0.184
5059652,0.256
5064852,0.392
5070052,0.112
5075252,0.228
5080452,0.004
5085652,0.5
5090852,0.412
5096052,0.72
5101252,0.668
5106452,0.808
5111652,0.38
5116852,0.392
5122052,0.472
5127252,0.336
5132452,0.62
5137652,0.48
5142852,0.256
5148052,0.824
5153252,0.384
5158452,0.848
5163652,0.56
5168852,0.876
5174052,0.44
5179252,0.56
5184452,0.456
5189652,0.256
5194852,0.656
