timestep,win rate,win rate easy,win rate medium,win rate hard
6656052,0.5105,0.840064620355412,0.5366178428761651,0.15555555555555556
6708052,0.4965,0.8190327613104524,0.5158620689655172,0.14826498422712933
6760052,0.4945,0.8438003220611916,0.47808764940239046,0.16773162939297126
6812052,0.5085,0.8402457757296466,0.5141700404858299,0.14638157894736842
6864052,0.4945,0.8370253164556962,0.49164345403899723,0.1646153846153846
6916052,0.5215,0.8926174496644296,0.5172413793103449,0.18615384615384614
6968052,0.491,0.8362760834670947,0.48655913978494625,0.15639810426540285
7020052,0.483,0.8453125,0.4554054054054054,0.14193548387096774
7072052,0.4905,0.8512,0.48293963254593175,0.13213703099510604
7124052,0.5435,0.865414710485133,0.5607094133697135,0.19585987261146498
7176052,0.52,0.8604651162790697,0.5367156208277704,0.13696369636963696
7228052,0.4955,0.8357723577235773,0.5046604527296937,0.15457413249211358
7280052,0.521,0.8930390492359932,0.5207823960880196,0.15177065767284992
7332052,0.51,0.840983606557377,0.5376344086021505,0.16563467492260062
7384052,0.5025,0.8443708609271523,0.4925575101488498,0.1993911719939117
7436052,0.517,0.8426073131955485,0.5285524568393094,0.1715210355987055
7488052,0.4995,0.8430769230769231,0.4896836313617607,0.15248796147672553
7540052,0.5025,0.8596491228070176,0.4807436918990704,0.16774193548387098
7592052,0.502,0.8530884808013356,0.5310810810810811,0.15128593040847202
7644052,0.5065,0.8601973684210527,0.5045751633986928,0.16586921850079744
7696052,0.512,0.8564593301435407,0.5038860103626943,0.16306156405990016
7748052,0.4855,0.8523274478330658,0.4554054054054054,0.16169544740973313
7800052,0.503,0.8455284552845529,0.5145888594164456,0.15530903328050713
7852052,0.494,0.8452950558213717,0.5091678420310296,0.1460843373493976
7904052,0.5125,0.866231647634584,0.5281207133058985,0.1656534954407295
7956052,0.495,0.8573717948717948,0.4736147757255937,0.1553398058252427
8008052,0.492,0.8476499189627229,0.4838709677419355,0.15805946791862285
8060052,0.485,0.8419405320813772,0.49108367626886146,0.11708860759493671
8112052,0.4915,0.8276422764227642,0.5258855585831063,0.13517665130568357
